Movie_Id,release_year,title,original,listed_in,imdbbis5
3727,2011,"Power Rangers Samurai: Christmas Together, Friends Forever (Christmas Special)",0.0,Movies,0.0
3728,2011,Power Rangers Samurai: Clash of the Red Rangers,0.0,Children & Family Movies,0.0
3729,2011,Power Rangers Samurai: Party Monsters (Halloween Special),0.0,Movies,0.0
3730,2014,Power Rangers Super Megaforce,0.0,Kids' TV,2.85
3731,2014,Power Rangers Super Megaforce: The Legendary Battle (Extended),0.0,Movies,0.0
3732,2012,Power Rangers Super Samurai,0.0,Kids' TV,2.4
3733,2012,Power Rangers Super Samurai: Stuck on Christmas,0.0,"Children & Family Movies, Sci-Fi & Fantasy",0.0
3734,2012,Power Rangers Super Samurai: Trickster Treat,0.0,Movies,0.0
3735,2001,Power Rangers Time Force,0.0,Kids' TV,3.45
3736,1997,Power Rangers Turbo,0.0,Kids' TV,2.85
3737,2002,Power Rangers Wild Force,0.0,Kids' TV,3.1
3738,1996,Power Rangers Zeo,0.0,Kids' TV,3.25
3739,2013,Power Rangers: Megaforce,0.0,Kids' TV,0.0
3740,2013,Power Rangers: Megaforce: Raising Spirits,0.0,Children & Family Movies,0.0
3741,2013,Power Rangers: Megaforce: The Robo Knight Before Christmas,0.0,Children & Family Movies,2.85
3742,2015,Strawberry Shortcake: Berry Bitty Adventures,0.0,Kids' TV,3.05
3743,2006,To and From New York,0.0,"Dramas, Independent Movies, Thrillers",3.25
3744,2018,God Bless the Broken Road,0.0,"Children & Family Movies, Dramas, Faith & Spirituality",2.65
3745,2018,Iron Ladies,0.0,"International TV Shows, Romantic TV Shows, TV Dramas",3.25
3746,2018,Seeing Allred,1.0,Documentaries,3.35
3747,2018,The Ritual,1.0,"Horror Movies, International Movies, Thrillers",0.0
3748,2018,The Trader (Sovdagari),0.0,"Documentaries, International Movies",3.35
3749,2017,Tientsin Mystic,0.0,"Crime TV Shows, International TV Shows, TV Dramas",3.55
3750,2018,When We First Met,1.0,"Comedies, Romantic Movies",3.2
3751,2016,Don't Knock Twice,0.0,"Horror Movies, International Movies",2.55
3752,2019,High Flying Bird,1.0,"Dramas, Sports Movies",3.1
3753,2018,Incredibles 2 (Spanish Version),0.0,"Children & Family Movies, Comedies",0.0
3754,2019,Kevin Hart's Guide to Black History,1.0,"Children & Family Movies, Comedies",2.75
3755,2019,Nailed It! Mexico,1.0,"International TV Shows, Reality TV, Spanish-Language TV Shows",3.15
3756,2019,ReMastered: The Two Killings of Sam Cooke,1.0,"Documentaries, Music & Musicals",3.6
3757,2018,The Tree of Blood,1.0,"Dramas, Independent Movies, International Movies",3.2
3758,2018,Unauthorized Living,0.0,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",3.6
3759,2017,6 Days,1.0,"Action & Adventure, Dramas, International Movies",3.1
3760,2015,Blinky Bill: The Movie,0.0,Children & Family Movies,2.5
3761,2014,Happy Times,0.0,"Comedies, International Movies, Romantic Movies",0.0
3762,2013,Jack and the Cuckoo-Clock Heart,0.0,"Children & Family Movies, Music & Musicals",3.5
3763,2009,The Pyramid Code,0.0,"Docuseries, Science & Nature TV",3.35
3764,2018,Lez Bomb,0.0,"Comedies, LGBTQ Movies",2.5
3765,2017,The Last of the Schmucks,0.0,"International TV Shows, TV Comedies",3.15
3766,2017,"Michael Bolton's Big, Sexy Valentine's Day Special",1.0,"Comedies, Music & Musicals, Romantic Movies",3.35
3767,2018,Di Renjie zhi Sidatianwang,0.0,"Action & Adventure, International Movies, Sci-Fi & Fantasy",3.2
3768,2016,The Confirmation,0.0,"Comedies, Dramas, Independent Movies",3.2
3769,2018,Fred Armisen: Standup For Drummers,0.0,"Music & Musicals, Stand-Up Comedy",2.9
3770,2018,Valor,0.0,"TV Action & Adventure, TV Dramas",2.95
3771,2017,Welcome to Willits,0.0,"Comedies, Horror Movies, Independent Movies",0.0
3772,2017,Woody Woodpecker,0.0,"Children & Family Movies, Comedies",2.0
3773,2015,Lila & Eve,0.0,"Dramas, Thrillers",2.9
3774,2018,Hidden Worlds,0.0,"Crime TV Shows, International TV Shows, TV Dramas",3.45
3775,2018,Live,0.0,"Crime TV Shows, International TV Shows, Korean TV Shows",4.2
3776,2019,"Ray Romano: Right Here, Around the Corner",0.0,Stand-Up Comedy,3.6
3777,2018,Safe,0.0,"British TV Shows, Crime TV Shows, International TV Shows",3.65
3778,2018,Tayee,0.0,"International TV Shows, TV Dramas",0.0
3779,2018,Violet Evergarden,0.0,"Anime Series, International TV Shows, Romantic TV Shows",4.2
3780,2017,OCTB,0.0,"Crime TV Shows, International TV Shows, TV Dramas",3.5
3781,2017,Princess Cyd,0.0,"Dramas, Independent Movies, LGBTQ Movies",3.35
3782,2018,The Cloverfield Paradox,1.0,"Action & Adventure, Sci-Fi & Fantasy",2.75
3783,2017,Thumper,0.0,"Dramas, Thrillers",2.9
3784,2016,Naga The Eternal Yogi,0.0,"Documentaries, International Movies",3.65
3785,2015,Star Men,0.0,Documentaries,3.45
3786,2015,The Lovers,0.0,"Action & Adventure, Dramas, Independent Movies",0.0
3787,2016,Hannibal Buress: Comedy Camisado,0.0,Stand-Up Comedy,3.3
3788,2012,El último testigo,0.0,Action & Adventure,0.0
3789,2016,The Charnel House,0.0,"Horror Movies, Thrillers",2.2
3790,2015,French Dirty,0.0,"Dramas, Independent Movies",2.6
3791,2007,Dinner for Five,0.0,Stand-Up Comedy & Talk Shows,4.05
3792,2019,Romance is a bonus book,0.0,"International TV Shows, Korean TV Shows, Romantic TV Shows",4.05
3793,2017,Daniel Sosa: Sosafado,0.0,Stand-Up Comedy,2.65
3794,2014,Imperial Dreams,1.0,Dramas,3.4
3795,2018,Billy Graham: An Extraordinary Journey,0.0,"Documentaries, Faith & Spirituality",3.85
3796,2016,Mine,0.0,"Dramas, International Movies, Thrillers",2.95
3797,2018,Quién te cantará,0.0,"Dramas, Independent Movies, International Movies",3.5
3798,2016,The Rebound,0.0,"Documentaries, Sports Movies",0.0
3799,2017,Big Bear,0.0,Comedies,0.0
3800,2017,반드시 잡는다,0.0,"Dramas, International Movies, Thrillers",0.0
3801,2015,Be Here Now,0.0,Documentaries,4.35
3802,2017,Mike Birbiglia: Thank God for Jokes,0.0,Stand-Up Comedy,3.7
3803,2016,People You May Know,0.0,"Dramas, LGBTQ Movies",0.0
3804,2015,A Second Chance,0.0,"Dramas, International Movies, Romantic Movies",0.0
3805,2015,Beauty and the Bestie,0.0,"Action & Adventure, Comedies, International Movies",2.4
3806,2014,Bride For Rent,0.0,"Comedies, International Movies, Romantic Movies",3.2
3807,2017,Can't Help Falling in Love,0.0,"Comedies, Dramas, International Movies",3.6
3808,2018,Evening Shadows,0.0,"Dramas, Independent Movies, International Movies",3.65
3809,2013,Four Sisters and a Wedding,0.0,"Comedies, Dramas, International Movies",3.65
3810,2013,"Girl, Boy, Bakla, Tomboy",0.0,"Comedies, International Movies",2.65
3811,2013,It Takes a Man and a Woman,0.0,"Comedies, International Movies, Romantic Movies",3.35
3812,2017,My Ex & Whys,0.0,"Dramas, International Movies, Romantic Movies",3.1
3813,2018,Rise: Ini Kalilah,0.0,"Dramas, International Movies",2.55
3814,2014,She's Dating the Gangster,0.0,"Dramas, International Movies, Romantic Movies",3.6
3815,2015,The Breakup Playlist,0.0,"Dramas, International Movies, Romantic Movies",3.2
3816,2012,The Mistress,0.0,"Dramas, International Movies, Romantic Movies",3.2
3817,2008,The Only Mother To You All,0.0,"Comedies, International Movies",2.7
3818,2018,Unsolved,0.0,"Crime TV Shows, TV Dramas",3.95
3819,2009,You Changed My Life,0.0,"Comedies, Dramas, International Movies",3.25
3820,2015,You're My Boss,0.0,"Comedies, International Movies, Romantic Movies",3.15
3821,2018,Derren Brown: The Push,0.0,Movies,0.0
3822,2018,Marlon Wayans: Woke-ish,0.0,Stand-Up Comedy,3.25
3823,2016,Force 2,0.0,"Action & Adventure, International Movies",3.1
3824,2015,Ralphie May: Unruly,0.0,Stand-Up Comedy,2.35
3825,2011,Our Idiot Brother,0.0,"Comedies, Dramas, Independent Movies",3.2
3826,2006,Zach Galifianakis: Live at the Purple Onion,0.0,Stand-Up Comedy,3.65
3827,2017,People You May Know,0.0,"Comedies, Dramas, Romantic Movies",2.8
3828,2017,The Heyday of the Insensitive Bastards,0.0,"Dramas, Independent Movies",0.0
3829,2016,The Rift: The Dark Side of the Moon,0.0,"Horror Movies, Independent Movies, Sci-Fi & Fantasy",0.0
3830,2017,Winnie,0.0,"Documentaries, International Movies",0.0
3831,2015,Jonas,0.0,"Dramas, International Movies",0.0
3832,2016,"Crouching Tiger, Hidden Dragon: Sword of Destiny",1.0,"Action & Adventure, Romantic Movies",3.05
3833,2014,The Look of Silence,0.0,"Documentaries, International Movies",4.15
3834,2013,Blue Ruin,0.0,"Independent Movies, Thrillers",3.55
3835,2014,Dolphin Tale 2,0.0,"Children & Family Movies, Dramas",3.2
3836,2018,Life of An Outcast,0.0,"Dramas, Independent Movies, International Movies",3.3
3837,2017,Veronica,0.0,"Horror Movies, International Movies, Thrillers",0.0
3838,2015,Dueños del paraíso,0.0,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",3.5
3839,2015,Operações Especiais,0.0,"Action & Adventure, International Movies",0.0
3840,2013,Attack on Titan,0.0,"Anime Series, International TV Shows",4.4
3841,2013,Ghost Pain,0.0,"Action & Adventure, Anime Features, International Movies",0.0
3842,2014,Ghost Tears,0.0,"Action & Adventure, Anime Features, International Movies",0.0
3843,2013,Ghost Whispers,0.0,"Action & Adventure, Anime Features, International Movies",0.0
3844,2017,I Don't Feel at Home in This World Anymore,1.0,"Dramas, Independent Movies, Thrillers",3.45
3845,2017,Legend Quest,0.0,Kids' TV,3.7
3846,2016,The Sound of Your Heart,0.0,"International TV Shows, Korean TV Shows, TV Comedies",4.15
3847,2015,Marvel Super Hero Adventures: Frost Fight!,0.0,"Children & Family Movies, Sci-Fi & Fantasy",2.55
3848,2018,The Photographer Of Mauthausen,0.0,"Dramas, International Movies",3.35
3849,2016,Best Lover,0.0,"International TV Shows, Romantic TV Shows, TV Comedies",2.9
3850,2018,Mute,1.0,"Sci-Fi & Fantasy, Thrillers",2.7
3851,2018,Seven Seconds,1.0,"Crime TV Shows, TV Dramas",3.85
3852,2014,Timeline,0.0,"Crime TV Shows, Docuseries, International TV Shows",2.8
3853,2018,Ugly Delicious,1.0,Docuseries,3.9
3854,2016,Kill Command,0.0,"Action & Adventure, Independent Movies, Sci-Fi & Fantasy",2.85
3855,2016,The Lovers and the Despot,0.0,"Documentaries, International Movies",0.0
3856,2016,Bert Kreischer: The Machine,0.0,Stand-Up Comedy,3.85
3857,2019,Firebrand,1.0,"Dramas, International Movies",2.5
3858,2019,Paddleton,1.0,"Comedies, Dramas, Independent Movies",3.6
3859,2019,Paris Is Us,1.0,"Dramas, Independent Movies, International Movies",2.25
3860,2018,Shonar Pahar,0.0,"Dramas, Independent Movies, International Movies",4.05
3861,2014,The Prince,0.0,Action & Adventure,2.3
3862,2013,The Unknown Known,0.0,Documentaries,3.55
3863,2016,Trespass Against Us,0.0,Dramas,2.9
3864,2017,Hitler's Circle of Evil,0.0,"British TV Shows, Docuseries, International TV Shows",4.0
3865,1990,Ken Burns: The Civil War,0.0,Docuseries,4.5
3866,2014,Ken Burns: The Roosevelts: An Intimate History,0.0,Docuseries,4.4
3867,2016,Magnus,0.0,"Children & Family Movies, Documentaries, International Movies",0.0
3868,2011,Prohibition: A Film by Ken Burns and Lynn Novick,0.0,"Crime TV Shows, Docuseries",0.0
3869,2013,Secrets of Chatsworth,0.0,"Documentaries, International Movies",3.7
3870,2013,Secrets of Henry VIII's Palace: Hampton Court,0.0,"Documentaries, International Movies",3.65
3871,2014,Secrets of Her Majesty's Secret Service,0.0,"Documentaries, International Movies",3.3
3872,2013,Secrets of Highclere Castle,0.0,"Documentaries, International Movies",3.75
3873,2013,Secrets of the Tower of London,0.0,Documentaries,3.6
3874,2007,The War: A Film by Ken Burns and Lynn Novick,0.0,Docuseries,0.0
3875,2018,The Drug King,1.0,"Dramas, International Movies, Thrillers",3.05
3876,2018,The Intent 2: The Come Up,0.0,"Dramas, International Movies",1.75
3877,2017,Forgotten,1.0,"Dramas, International Movies, Thrillers",3.7
3878,2012,Lincoln,0.0,Dramas,0.0
3879,2017,The Bachelors,0.0,Dramas,3.4
3880,2017,Trevor Noah: Afraid of the Dark,0.0,Stand-Up Comedy,3.6
3881,2011,Being Elmo: A Puppeteer's Journey,0.0,Documentaries,3.8
3882,2001,Kevin James: Sweat the Small Stuff,0.0,Stand-Up Comedy,3.8
3883,2017,Transformer,0.0,"Documentaries, LGBTQ Movies",3.7
3884,2016,Bugs,0.0,"Documentaries, International Movies",0.0
3885,2017,The Breadwinner,0.0,"Children & Family Movies, Dramas, International Movies",3.85
3886,2016,Mirzya,0.0,"Dramas, International Movies, Music & Musicals",2.3
3887,2018,All Light Will End,0.0,"Horror Movies, Thrillers",2.15
3888,2018,Await Further Instructions,0.0,"Horror Movies, Sci-Fi & Fantasy",2.4
3889,2017,Manusangada,0.0,"Dramas, Independent Movies, International Movies",4.2
3890,2018,One Strange Rock,0.0,"Docuseries, Science & Nature TV",4.45
3891,2018,Viking Destiny,0.0,"Action & Adventure, Sci-Fi & Fantasy",2.05
3892,2018,Altered Carbon,1.0,"Crime TV Shows, TV Action & Adventure, TV Dramas",4.05
3893,2018,Coach Snoop,1.0,"Docuseries, Reality TV",3.4
3894,2018,Kavin Jay: Everybody Calm Down!,0.0,Stand-Up Comedy,2.9
3895,2017,On Body and Soul,1.0,"Dramas, International Movies, Romantic Movies",3.8
3896,2017,The Bros,0.0,"Comedies, Dramas, International Movies",3.0
3897,2016,Trash Fire,0.0,"Comedies, Dramas, Independent Movies",2.9
3898,2018,Postcards from London,0.0,"Dramas, Independent Movies, LGBTQ Movies",2.5
3899,2011,Spy Kids: All the Time in the World,0.0,"Children & Family Movies, Comedies",1.75
3900,2018,The 2000s,0.0,Docuseries,4.0
3901,2017,A Week in Watts,0.0,Documentaries,0.0
3902,2017,Dismissed,0.0,Thrillers,2.85
3903,2017,FullMetal Alchemist,1.0,"Action & Adventure, Dramas, International Movies",0.0
3904,2017,Memoir of a Murderer,0.0,"Dramas, International Movies, Thrillers",3.55
3905,2015,마녀사냥,0.0,"International TV Shows, Korean TV Shows, Stand-Up Comedy & Talk Shows",0.0
3906,2016,Boy Missing,0.0,"International Movies, Thrillers",3.2
3907,2016,Growing Up Wild,0.0,"Children & Family Movies, Documentaries",3.65
3908,2016,Tini: The New Life of Violetta,0.0,"Children & Family Movies, Music & Musicals",2.75
3909,2016,Cooked,1.0,Docuseries,4.05
3910,2016,GANTZ:O,0.0,"Action & Adventure, Anime Features, Horror Movies",3.55
3911,2012,Abominable Christmas,0.0,"Children & Family Movies, Comedies",2.7
3912,2012,Dear Dracula,0.0,"Children & Family Movies, Comedies",2.6
3913,2018,Genius,0.0,"Dramas, International Movies",0.0
3914,2015,The Returned,0.0,"International TV Shows, TV Dramas, TV Horror",4.1
3915,2017,Blood Money,0.0,Action & Adventure,2.2
3916,2013,Brave Miss World,0.0,"Crime TV Shows, Docuseries",3.55
3917,2014,INDIA,0.0,"Dramas, Independent Movies, International Movies",0.0
3918,2016,Kill Ratio,0.0,Action & Adventure,2.05
3919,2013,Love for Ten: Generation of Youth,0.0,"International TV Shows, Korean TV Shows, Romantic TV Shows",3.2
3920,2016,Madaari,0.0,"Dramas, Independent Movies, International Movies",3.75
3921,2016,Rocky Handsome,0.0,"Action & Adventure, International Movies",3.4
3922,2016,TE3N,0.0,"Dramas, International Movies, Thrillers",3.65
3923,2015,Black Sea,0.0,"Action & Adventure, Dramas, International Movies",0.0
3924,2018,Studio 54,0.0,Documentaries,0.0
3925,2017,The Super,0.0,Horror Movies,3.0
3926,2018,Agustín Aristarán: Soy Rada,0.0,Stand-Up Comedy,3.4
3927,2018,Everything Sucks!,1.0,"TV Comedies, TV Dramas, Teen TV Shows",3.75
3928,2018,Irreplaceable You,1.0,"Dramas, Romantic Movies",3.2
3929,2014,Kon Kon Kon,0.0,"Docuseries, International TV Shows",0.0
3930,2008,Milk,0.0,"Dramas, Independent Movies, LGBTQ Movies",3.75
3931,2016,Operator,0.0,"Comedies, Dramas, Independent Movies",3.0
3932,2013,Marvel's Iron Man & Hulk: Heroes United,0.0,"Action & Adventure, Sci-Fi & Fantasy",2.35
3933,2016,Alone in Berlin,0.0,Dramas,3.25
3934,2017,Among Family,0.0,"Comedies, International Movies",0.0
3935,2017,Anchor and Hope,0.0,"Comedies, Dramas, LGBTQ Movies",3.25
3936,2018,Awe,0.0,"Dramas, International Movies, Sci-Fi & Fantasy",3.95
3937,2017,Ayana,0.0,"Dramas, International Movies",4.4
3938,2018,Behind the Curve,0.0,Documentaries,3.25
3939,2012,Buddies,0.0,"Comedies, Dramas, Independent Movies",0.0
3940,2017,Candyflip,0.0,"Dramas, Independent Movies, International Movies",3.0
3941,2004,Chameli,0.0,"Dramas, International Movies",0.0
3942,2018,Deadly Scholars,0.0,"Dramas, Thrillers",2.0
3943,2012,Fatso,0.0,"Comedies, Dramas, International Movies",0.0
3944,2015,Hjørdis,0.0,"International TV Shows, TV Comedies, TV Dramas",3.65
3945,2019,Larry Charles' Dangerous World of Comedy,1.0,"Docuseries, TV Comedies",3.65
3946,2017,My Travel Buddy,0.0,"Comedies, International Movies",3.05
3947,2018,Neevevaro,0.0,"Dramas, International Movies, Romantic Movies",3.45
3948,2018,Never Heard,0.0,"Dramas, Faith & Spirituality",2.55
3949,2018,Outlawed,0.0,Action & Adventure,2.9
3950,2006,Pyaar Ke Side Effects,0.0,"Comedies, International Movies, Romantic Movies",3.35
3951,2002,Sur: The Melody of Life,0.0,"Dramas, International Movies",3.2
3952,2019,The 43,0.0,"Crime TV Shows, Docuseries, International TV Shows",3.25
3953,2018,The Breaker Upperers,1.0,"Comedies, Independent Movies, International Movies",2.95
3954,2017,The Detained,0.0,"Horror Movies, Thrillers",1.7
3955,2017,The Kirlian Frequency,0.0,"International TV Shows, Spanish-Language TV Shows, TV Horror",3.8
3956,2019,The Umbrella Academy,1.0,"TV Action & Adventure, TV Mysteries, TV Sci-Fi & Fantasy",4.0
3957,2008,Ugly Aur Pagli,0.0,"Comedies, International Movies, Romantic Movies",1.85
3958,2016,You're Everything To Me,0.0,"Comedies, Dramas, Independent Movies",0.0
3959,2018,Yucatán,1.0,"Comedies, International Movies",2.7
3960,2016,Asura: The City of Madness,0.0,"Action & Adventure, Dramas, International Movies",3.3
3961,2015,Daagdi Chaawl,0.0,"Action & Adventure, Dramas, International Movies",3.05
3962,2011,Fakta Ladh Mhana,0.0,"Action & Adventure, Dramas, International Movies",3.3
3963,2006,Matichya Chuli,0.0,"Comedies, Dramas, International Movies",3.35
3964,2011,Morya,0.0,"Dramas, International Movies",3.6
3965,2010,Powder,0.0,"Crime TV Shows, International TV Shows, TV Dramas",3.3
3966,2013,Premachi Goshta,0.0,"International Movies, Romantic Movies",3.6
3967,2017,Re:Mind,0.0,"International TV Shows, TV Dramas, TV Mysteries",2.5
3968,2007,Sakhi,0.0,"Dramas, International Movies, Music & Musicals",0.0
3969,2005,Sarivar Sari,0.0,"Dramas, International Movies",3.6
3970,2009,Solomon Kane,0.0,"Action & Adventure, International Movies, Sci-Fi & Fantasy",3.05
3971,2012,Tukaram,0.0,"Dramas, Faith & Spirituality, International Movies",3.6
3972,2009,Zenda,0.0,"Dramas, International Movies",3.5
3973,2015,A Heavy Heart,0.0,"Dramas, Independent Movies, International Movies",3.55
3974,2015,"Aram, Aram",0.0,"Dramas, Independent Movies",3.3
3975,2016,La Coppia dei Campioni,0.0,"Comedies, International Movies",1.85
3976,2016,Nightmare High,0.0,"International TV Shows, Korean TV Shows, TV Dramas",3.6
3977,2010,Rush: Beyond the Lighted Stage,0.0,"Documentaries, Music & Musicals",4.2
3978,2016,Spark,0.0,"International TV Shows, Korean TV Shows, Romantic TV Shows",3.55
3979,2016,The Fury of a Patient Man,0.0,"International Movies, Thrillers",3.4
3980,2015,The Memory of Water,0.0,"Dramas, International Movies",3.05
3981,2014,Stop at Nothing: The Lance Armstrong Story,0.0,"Documentaries, International Movies, Sports Movies",3.75
3982,2019,Dating Around,1.0,"Reality TV, Romantic TV Shows",3.2
3983,2017,Grass,0.0,"Comedies, Independent Movies",0.0
3984,2019,"Ken Jeong: You Complete Me, Ho",0.0,Stand-Up Comedy,2.85
3985,2018,Chris Rock: Tamborine,0.0,Stand-Up Comedy,3.25
3986,2018,Love Per Square Foot,0.0,"Comedies, International Movies, Romantic Movies",3.6
3987,2018,The Mortified Guide,0.0,Docuseries,3.9
3988,2017,Girlfriend's Day,1.0,"Comedies, Independent Movies",2.6
3989,2017,Katherine Ryan: In Trouble,0.0,Stand-Up Comedy,3.45
3990,2016,Me and the Alien,0.0,"Comedies, Dramas, International Movies",2.75
3991,2016,White Nights,0.0,"International TV Shows, Korean TV Shows, TV Dramas",3.35
3992,2015,Sister Code,0.0,"Comedies, Dramas, Romantic Movies",2.25
3993,2009,Merantau,0.0,"Action & Adventure, Dramas, International Movies",3.35
3994,2017,Trophy,0.0,Documentaries,3.65
3995,2015,Virunga: Gorillas in Peril,0.0,Documentaries,3.15
3996,2018,Period. End of Sentence.,1.0,Documentaries,3.7
3997,2015,Ten Years,0.0,"Dramas, Independent Movies, International Movies",0.0
3998,2014,Clouds of Sils Maria,0.0,"Dramas, International Movies",3.35
3999,2018,We the Animals,0.0,"Dramas, Independent Movies",3.45
4000,2016,Stronger Than the World,0.0,"Action & Adventure, Dramas, International Movies",3.55
4001,2017,Cyborg 009: Call of Justice,0.0,"Anime Series, International TV Shows",2.85
4002,2016,David Brent: Life on the Road,1.0,"Comedies, International Movies",3.15
4003,2017,Grillo vs Grillo,0.0,Stand-Up Comedy,2.35
4004,1977,Hitler - A Career,0.0,"Documentaries, International Movies",3.75
4005,2014,Metallica: Some Kind of Monster,0.0,TV Shows,3.75
4006,2016,14 Minutes from Earth,0.0,Documentaries,2.7
4007,2002,About a Boy,0.0,"Comedies, Dramas, International Movies",3.5
4008,2019,Always a Witch,1.0,"International TV Shows, Spanish-Language TV Shows, TV Dramas",3.15
4009,2010,Beast Legends,0.0,Docuseries,2.3
4010,2000,Billy Elliot,0.0,"Dramas, Independent Movies, International Movies",3.85
4011,2014,Camp X,0.0,Docuseries,3.85
4012,2010,Cats & Dogs: The Revenge of Kitty Galore,0.0,"Children & Family Movies, Comedies",2.15
4013,2018,Dear Ex,1.0,"Comedies, Dramas, International Movies",3.7
4014,2016,E-Cigarettes: Miracle or Menace?,0.0,Documentaries,3.6
4015,2019,Free Rein: Valentine's Day,0.0,Movies,3.75
4016,2015,Guilty,1.0,"Dramas, International Movies",0.0
4017,2014,Harold Shipman - Driven to Kill,0.0,"British TV Shows, Crime TV Shows, Docuseries",3.2
4018,2017,Have You Seen the Listers?,0.0,"Documentaries, International Movies",3.35
4019,2017,Heal,0.0,Documentaries,3.4
4020,2015,Hunters of the South Seas,0.0,"British TV Shows, Docuseries",4.05
4021,2014,Lego DC Comics: Batman Be-Leaguered,0.0,Movies,3.3
4022,2018,Lego Friends: Girls on a Mission,0.0,Kids' TV,3.55
4023,2018,LEGO Marvel Super Heroes: Black Panther,0.0,Children & Family Movies,2.9
4024,2017,LEGO Marvel Super Heroes: Guardians of the Galaxy,0.0,Children & Family Movies,3.1
4025,2016,LEGO Ninjago: Masters of Spinjitzu: Day of the Departed,0.0,"Action & Adventure, Children & Family Movies",3.5
4026,2017,Lo que la verdad esconde: El caso Asunta (Operacion Nenúfar),0.0,"Crime TV Shows, Docuseries, International TV Shows",0.0
4027,2018,Malicious,0.0,Horror Movies,2.5
4028,2013,My Tattoo Addiction,0.0,"British TV Shows, Docuseries",2.15
4029,2009,Ninja Assassin,0.0,Action & Adventure,3.15
4030,2016,Operation Gold Rush,0.0,"British TV Shows, Reality TV",3.2
4031,2016,Personal Shopper,0.0,"Dramas, International Movies, Thrillers",3.05
4032,2019,Russian Doll,1.0,"TV Comedies, TV Dramas",3.95
4033,2018,Sparta,0.0,"Crime TV Shows, International TV Shows, TV Dramas",3.4
4034,2018,Sword Art Online Alternative: Gun Gale Online,0.0,"Anime Series, International TV Shows",3.4
4035,2011,The Bible's Buried Secrets,0.0,"British TV Shows, Docuseries, Science & Nature TV",0.0
4036,2015,The Big Catch,0.0,"British TV Shows, Reality TV",3.15
4037,2011,The Bomb Squad,0.0,"British TV Shows, Docuseries",3.8
4038,2016,The Edge of Seventeen,0.0,"Comedies, Dramas",3.65
4039,2017,The Story of Us with Morgan Freeman,0.0,Docuseries,3.7
4040,2018,The Witch Files,0.0,"Horror Movies, Thrillers",2.2
4041,2018,Truckbhar Swapna,0.0,"Comedies, Dramas, International Movies",3.15
4042,2019,True: Happy Hearts Day,0.0,Children & Family Movies,4.25
4043,2019,Velvet Buzzsaw,1.0,"Dramas, Thrillers",2.85
4044,2017,What Makes a Psychopath?,0.0,Documentaries,3.05
4045,2016,Why Are We Getting So Fat?,0.0,Documentaries,3.4
4046,2017,World's Busiest Cities,0.0,"British TV Shows, Docuseries",3.65
4047,2015,World's Weirdest Homes,0.0,Movies,0.0
4048,2017,42 Grams,0.0,Documentaries,3.55
4049,2005,Æon Flux,0.0,"Action & Adventure, Sci-Fi & Fantasy",2.7
4050,2016,Before the Flood,0.0,Documentaries,4.15
4051,2016,Emo the Musical,0.0,"Dramas, International Movies, Music & Musicals",3.1
4052,2017,Gender Revolution: A Journey with Katie Couric,0.0,"Documentaries, LGBTQ Movies",2.8
4053,2017,How the Beatles Changed the World,0.0,"Documentaries, Music & Musicals",3.4
4054,2017,Inxeba,0.0,"Dramas, Independent Movies, International Movies",3.35
4055,2017,John Mellencamp: Plain Spoken,0.0,"Documentaries, Music & Musicals",0.0
4056,2017,Liberated: The New Sexual Revolution,0.0,Documentaries,2.95
4057,2015,Little Lunch,0.0,"Kids' TV, TV Comedies",4.1
4058,2016,Master,0.0,"Action & Adventure, International Movies",0.0
4059,2013,Mortified Nation,0.0,Documentaries,3.65
4060,2016,National Parks Adventure,0.0,Documentaries,3.5
4061,2017,Newness,0.0,"Dramas, Independent Movies, Romantic Movies",3.2
4062,2016,Paint It Black,0.0,Dramas,2.8
4063,2017,Revolting Rhymes,0.0,"British TV Shows, Kids' TV",0.0
4064,2011,The Code,0.0,"British TV Shows, Docuseries, International TV Shows",3.75
4065,2017,Water & Power: A California Heist,0.0,Documentaries,3.7
4066,2014,Camelia la Texana,0.0,"Crime TV Shows, Romantic TV Shows, Spanish-Language TV Shows",3.9
4067,2015,Chauthi Koot,0.0,"Dramas, Independent Movies, International Movies",3.2
4068,2015,Dilwale,0.0,"Action & Adventure, Dramas, International Movies",2.6
4069,2015,Gun Runners,0.0,"Documentaries, International Movies, Sports Movies",3.6
4070,2014,Happy New Year,0.0,"Action & Adventure, Comedies, Dramas",0.0
4071,2015,Haraamkhor,0.0,"Dramas, Independent Movies, International Movies",3.2
4072,2016,Heroes Wanted,0.0,"Action & Adventure, Comedies, International Movies",2.3
4073,2015,Highly Strung,0.0,"Documentaries, International Movies, Music & Musicals",0.0
4074,2015,I Am Sun Mu,0.0,"Documentaries, International Movies",3.6
4075,2016,Indiscretion,0.0,"Dramas, Thrillers",2.45
4076,2016,La Última Fiesta,0.0,"Comedies, International Movies",2.25
4077,2016,Maroon,0.0,"Dramas, Independent Movies, International Movies",2.6
4078,2016,Mexico Diseña,0.0,"International TV Shows, Reality TV, Spanish-Language TV Shows",0.0
4079,1990,Paris Is Burning,0.0,"Classic Movies, Cult Movies, Documentaries",4.1
4080,1946,Pioneers of African-American Cinema,0.0,TV Shows,2.6
4081,2016,The Hurt Business,0.0,"Documentaries, Sports Movies",3.2
